#t MKKK MKKK_P MKK MKK_P MKK_PP MAPK MAPK_P MAPK_PP 
##CONCENTRATIONS
43.48 48.6732 51.3268 264.544 21.3796 14.0766 279.378 13.4952 7.12684 
43.49 48.6638 51.3362 264.536 21.3834 14.0805 279.377 13.4961 7.12689 
43.5 48.6544 51.3456 264.528 21.3872 14.0844 279.376 13.4971 7.12695 
43.51 48.645 51.355 264.521 21.3911 14.0883 279.375 13.498 7.12701 
43.52 48.6356 51.3644 264.513 21.3949 14.0922 279.374 13.4989 7.12706 
43.53 48.6262 51.3738 264.505 21.3987 14.0961 279.373 13.4998 7.12712 
43.54 48.6168 51.3832 264.497 21.4026 14.1001 279.372 13.5007 7.12718 
43.55 48.6074 51.3926 264.49 21.4064 14.104 279.371 13.5016 7.12724 
43.56 48.598 51.402 264.482 21.4102 14.1079 279.37 13.5026 7.1273 
43.57 48.5886 51.4114 264.474 21.414 14.1118 279.369 13.5035 7.12736 
43.58 48.5792 51.4208 264.466 21.4179 14.1157 279.368 13.5044 7.12742 
43.59 48.5697 51.4303 264.459 21.4217 14.1197 279.367 13.5053 7.12748 
43.6 48.5603 51.4397 264.451 21.4255 14.1236 279.366 13.5062 7.12755 
43.61 48.5509 51.4491 264.443 21.4294 14.1275 279.365 13.5072 7.12761 
43.62 48.5415 51.4585 264.435 21.4332 14.1315 279.364 13.5081 7.12767 
43.63 48.5321 51.4679 264.428 21.437 14.1354 279.363 13.509 7.12774 
43.64 48.5227 51.4773 264.42 21.4409 14.1393 279.362 13.5099 7.1278 
43.65 48.5133 51.4867 264.412 21.4447 14.1433 279.361 13.5108 7.12787 
43.66 48.5039 51.4961 264.404 21.4485 14.1472 279.36 13.5118 7.12793 
43.67 48.4945 51.5055 264.397 21.4524 14.1511 279.359 13.5127 7.128 
43.68 48.4851 51.5149 264.389 21.4562 14.1551 279.358 13.5136 7.12806 
43.69 48.4757 51.5243 264.381 21.46 14.159 279.357 13.5145 7.12813 
43.7 48.4663 51.5337 264.373 21.4639 14.1629 279.356 13.5154 7.1282 
43.71 48.4569 51.5431 264.365 21.4677 14.1669 279.355 13.5164 7.12826 
43.72 48.4475 51.5525 264.358 21.4715 14.1708 279.354 13.5173 7.12833 
43.73 48.4381 51.5619 264.35 21.4754 14.1748 279.353 13.5182 7.1284 
43.74 48.4287 51.5713 264.342 21.4792 14.1787 279.352 13.5191 7.12847 
43.75 48.4193 51.5807 264.334 21.4831 14.1827 279.351 13.5201 7.12854 
43.76 48.4099 51.5901 264.326 21.4869 14.1866 279.35 13.521 7.12861 
43.77 48.4005 51.5995 264.319 21.4907 14.1906 279.349 13.5219 7.12868 
43.78 48.3911 51.6089 264.311 21.4946 14.1945 279.348 13.5228 7.12875 
43.79 48.3817 51.6183 264.303 21.4984 14.1985 279.347 13.5238 7.12883 
43.8 48.3723 51.6277 264.295 21.5023 14.2024 279.346 13.5247 7.1289 
43.81 48.3629 51.6371 264.288 21.5061 14.2064 279.345 13.5256 7.12897 
43.82 48.3535 51.6465 264.28 21.5099 14.2103 279.344 13.5265 7.12904 
43.83 48.3441 51.6559 264.272 21.5138 14.2143 279.343 13.5275 7.12912 
43.84 48.3348 51.6652 264.264 21.5176 14.2183 279.342 13.5284 7.12919 
43.85 48.3254 51.6746 264.256 21.5215 14.2222 279.341 13.5293 7.12927 
43.86 48.316 51.684 264.249 21.5253 14.2262 279.34 13.5303 7.12934 
43.87 48.3066 51.6934 264.241 21.5291 14.2301 279.339 13.5312 7.12942 
43.88 48.2972 51.7028 264.233 21.533 14.2341 279.338 13.5321 7.1295 
43.89 48.2878 51.7122 264.225 21.5368 14.2381 279.337 13.533 7.12957 
43.9 48.2784 51.7216 264.217 21.5407 14.2421 279.336 13.534 7.12965 
43.91 48.269 51.731 264.209 21.5445 14.246 279.335 13.5349 7.12973 
43.92 48.2596 51.7404 264.202 21.5484 14.25 279.334 13.5358 7.12981 
43.93 48.2502 51.7498 264.194 21.5522 14.254 279.333 13.5368 7.12989 
43.94 48.2408 51.7592 264.186 21.5561 14.2579 279.332 13.5377 7.12997 
43.95 48.2314 51.7686 264.178 21.5599 14.2619 279.331 13.5386 7.13005 
43.96 48.2221 51.7779 264.17 21.5638 14.2659 279.33 13.5396 7.13013 
43.97 48.2127 51.7873 264.163 21.5676 14.2699 279.329 13.5405 7.13021 
43.98 48.2033 51.7967 264.155 21.5715 14.2739 279.328 13.5414 7.13029 
43.99 48.1939 51.8061 264.147 21.5753 14.2778 279.327 13.5423 7.13037 
44 48.1845 51.8155 264.139 21.5791 14.2818 279.326 13.5433 7.13046 
44.01 48.1751 51.8249 264.131 21.583 14.2858 279.325 13.5442 7.13054 
44.02 48.1657 51.8343 264.123 21.5868 14.2898 279.324 13.5451 7.13062 
44.03 48.1564 51.8436 264.116 21.5907 14.2938 279.323 13.5461 7.13071 
44.04 48.147 51.853 264.108 21.5945 14.2978 279.322 13.547 7.13079 
44.05 48.1376 51.8624 264.1 21.5984 14.3018 279.321 13.548 7.13088 
44.06 48.1282 51.8718 264.092 21.6023 14.3057 279.32 13.5489 7.13096 
44.07 48.1188 51.8812 264.084 21.6061 14.3097 279.319 13.5498 7.13105 
44.08 48.1094 51.8906 264.076 21.61 14.3137 279.318 13.5508 7.13114 
44.09 48.1001 51.8999 264.068 21.6138 14.3177 279.317 13.5517 7.13123 
44.1 48.0907 51.9093 264.061 21.6177 14.3217 279.316 13.5526 7.13131 
44.11 48.0813 51.9187 264.053 21.6215 14.3257 279.315 13.5536 7.1314 
44.12 48.0719 51.9281 264.045 21.6254 14.3297 279.314 13.5545 7.13149 
44.13 48.0625 51.9375 264.037 21.6292 14.3337 279.313 13.5554 7.13158 
44.14 48.0532 51.9468 264.029 21.6331 14.3377 279.312 13.5564 7.13167 
44.15 48.0438 51.9562 264.021 21.6369 14.3417 279.311 13.5573 7.13176 
44.16 48.0344 51.9656 264.013 21.6408 14.3457 279.31 13.5583 7.13185 
44.17 48.025 51.975 264.006 21.6447 14.3497 279.309 13.5592 7.13194 
44.18 48.0157 51.9843 263.998 21.6485 14.3538 279.308 13.5601 7.13204 
44.19 48.0063 51.9937 263.99 21.6524 14.3578 279.307 13.5611 7.13213 
44.2 47.9969 52.0031 263.982 21.6562 14.3618 279.306 13.562 7.13222 
44.21 47.9875 52.0125 263.974 21.6601 14.3658 279.305 13.5629 7.13232 
44.22 47.9781 52.0219 263.966 21.6639 14.3698 279.304 13.5639 7.13241 
44.23 47.9688 52.0312 263.958 21.6678 14.3738 279.303 13.5648 7.13251 
44.24 47.9594 52.0406 263.95 21.6717 14.3778 279.302 13.5658 7.1326 
44.25 47.95 52.05 263.943 21.6755 14.3819 279.301 13.5667 7.1327 
44.26 47.9407 52.0593 263.935 21.6794 14.3859 279.3 13.5677 7.13279 
44.27 47.9313 52.0687 263.927 21.6832 14.3899 279.299 13.5686 7.13289 
44.28 47.9219 52.0781 263.919 21.6871 14.3939 279.297 13.5695 7.13299 
44.29 47.9125 52.0875 263.911 21.691 14.3979 279.296 13.5705 7.13309 
44.3 47.9032 52.0968 263.903 21.6948 14.402 279.295 13.5714 7.13318 
44.31 47.8938 52.1062 263.895 21.6987 14.406 279.294 13.5724 7.13328 
44.32 47.8844 52.1156 263.887 21.7026 14.41 279.293 13.5733 7.13338 
44.33 47.8751 52.1249 263.88 21.7064 14.4141 279.292 13.5743 7.13348 
44.34 47.8657 52.1343 263.872 21.7103 14.4181 279.291 13.5752 7.13358 
44.35 47.8563 52.1437 263.864 21.7142 14.4221 279.29 13.5761 7.13369 
44.36 47.847 52.153 263.856 21.718 14.4262 279.289 13.5771 7.13379 
44.37 47.8376 52.1624 263.848 21.7219 14.4302 279.288 13.578 7.13389 
44.38 47.8282 52.1718 263.84 21.7258 14.4342 279.287 13.579 7.13399 
44.39 47.8189 52.1811 263.832 21.7296 14.4383 279.286 13.5799 7.1341 
44.4 47.8095 52.1905 263.824 21.7335 14.4423 279.285 13.5809 7.1342 
44.41 47.8001 52.1999 263.816 21.7374 14.4464 279.284 13.5818 7.1343 
44.42 47.7908 52.2092 263.808 21.7412 14.4504 279.283 13.5828 7.13441 
44.43 47.7814 52.2186 263.8 21.7451 14.4544 279.282 13.5837 7.13451 
44.44 47.772 52.228 263.793 21.749 14.4585 279.281 13.5847 7.13462 
44.45 47.7627 52.2373 263.785 21.7528 14.4625 279.28 13.5856 7.13473 
44.46 47.7533 52.2467 263.777 21.7567 14.4666 279.279 13.5866 7.13483 
44.47 47.7439 52.2561 263.769 21.7606 14.4706 279.278 13.5875 7.13494 
44.48 47.7346 52.2654 263.761 21.7644 14.4747 279.276 13.5885 7.13505 
44.49 47.7252 52.2748 263.753 21.7683 14.4787 279.275 13.5894 7.13516 
44.5 47.7159 52.2841 263.745 21.7722 14.4828 279.274 13.5904 7.13527 
44.51 47.7065 52.2935 263.737 21.7761 14.4868 279.273 13.5913 7.13538 
44.52 47.6971 52.3029 263.729 21.7799 14.4909 279.272 13.5923 7.13549 
44.53 47.6878 52.3122 263.721 21.7838 14.495 279.271 13.5932 7.1356 
44.54 47.6784 52.3216 263.713 21.7877 14.499 279.27 13.5942 7.13571 
44.55 47.6691 52.3309 263.705 21.7916 14.5031 279.269 13.5951 7.13582 
44.56 47.6597 52.3403 263.697 21.7954 14.5071 279.268 13.5961 7.13593 
44.57 47.6503 52.3497 263.689 21.7993 14.5112 279.267 13.597 7.13604 
44.58 47.641 52.359 263.682 21.8032 14.5153 279.266 13.598 7.13616 
44.59 47.6316 52.3684 263.674 21.8071 14.5193 279.265 13.5989 7.13627 
44.6 47.6223 52.3777 263.666 21.8109 14.5234 279.264 13.5999 7.13639 
44.61 47.6129 52.3871 263.658 21.8148 14.5275 279.263 13.6008 7.1365 
44.62 47.6036 52.3964 263.65 21.8187 14.5315 279.262 13.6018 7.13662 
44.63 47.5942 52.4058 263.642 21.8226 14.5356 279.261 13.6027 7.13673 
44.64 47.5849 52.4151 263.634 21.8264 14.5397 279.259 13.6037 7.13685 
44.65 47.5755 52.4245 263.626 21.8303 14.5438 279.258 13.6046 7.13697 
44.66 47.5662 52.4338 263.618 21.8342 14.5478 279.257 13.6056 7.13708 
44.67 47.5568 52.4432 263.61 21.8381 14.5519 279.256 13.6066 7.1372 
44.68 47.5475 52.4525 263.602 21.842 14.556 279.255 13.6075 7.13732 
44.69 47.5381 52.4619 263.594 21.8458 14.5601 279.254 13.6085 7.13744 
44.7 47.5288 52.4712 263.586 21.8497 14.5642 279.253 13.6094 7.13756 
44.71 47.5194 52.4806 263.578 21.8536 14.5683 279.252 13.6104 7.13768 
44.72 47.5101 52.4899 263.57 21.8575 14.5723 279.251 13.6113 7.1378 
44.73 47.5007 52.4993 263.562 21.8614 14.5764 279.25 13.6123 7.13792 
44.74 47.4914 52.5086 263.554 21.8652 14.5805 279.249 13.6133 7.13804 
44.75 47.482 52.518 263.546 21.8691 14.5846 279.248 13.6142 7.13817 
44.76 47.4727 52.5273 263.538 21.873 14.5887 279.247 13.6152 7.13829 
44.77 47.4633 52.5367 263.53 21.8769 14.5928 279.245 13.6161 7.13841 
44.78 47.454 52.546 263.522 21.8808 14.5969 279.244 13.6171 7.13854 
44.79 47.4446 52.5554 263.514 21.8847 14.601 279.243 13.6181 7.13866 
44.8 47.4353 52.5647 263.506 21.8886 14.6051 279.242 13.619 7.13878 
44.81 47.4259 52.5741 263.498 21.8924 14.6092 279.241 13.62 7.13891 
44.82 47.4166 52.5834 263.49 21.8963 14.6133 279.24 13.6209 7.13904 
44.83 47.4073 52.5927 263.482 21.9002 14.6174 279.239 13.6219 7.13916 
44.84 47.3979 52.6021 263.474 21.9041 14.6215 279.238 13.6229 7.13929 
44.85 47.3886 52.6114 263.466 21.908 14.6256 279.237 13.6238 7.13942 
44.86 47.3792 52.6208 263.458 21.9119 14.6297 279.236 13.6248 7.13955 
44.87 47.3699 52.6301 263.45 21.9158 14.6338 279.235 13.6257 7.13967 
44.88 47.3605 52.6395 263.442 21.9197 14.6379 279.233 13.6267 7.1398 
44.89 47.3512 52.6488 263.434 21.9235 14.642 279.232 13.6277 7.13993 
44.9 47.3419 52.6581 263.426 21.9274 14.6461 279.231 13.6286 7.14006 
44.91 47.3325 52.6675 263.418 21.9313 14.6502 279.23 13.6296 7.14019 
44.92 47.3232 52.6768 263.41 21.9352 14.6543 279.229 13.6306 7.14033 
44.93 47.3139 52.6861 263.402 21.9391 14.6585 279.228 13.6315 7.14046 
44.94 47.3045 52.6955 263.394 21.943 14.6626 279.227 13.6325 7.14059 
44.95 47.2952 52.7048 263.386 21.9469 14.6667 279.226 13.6335 7.14072 
44.96 47.2858 52.7142 263.378 21.9508 14.6708 279.225 13.6344 7.14086 
44.97 47.2765 52.7235 263.37 21.9547 14.6749 279.224 13.6354 7.14099 
44.98 47.2672 52.7328 263.362 21.9586 14.6791 279.223 13.6364 7.14113 
44.99 47.2578 52.7422 263.354 21.9625 14.6832 279.221 13.6373 7.14126 
45 47.2485 52.7515 263.346 21.9664 14.6873 279.22 13.6383 7.1414 
45.01 47.2392 52.7608 263.338 21.9702 14.6914 279.219 13.6393 7.14153 
45.02 47.2298 52.7702 263.33 21.9741 14.6956 279.218 13.6402 7.14167 
45.03 47.2205 52.7795 263.322 21.978 14.6997 279.217 13.6412 7.14181 
45.04 47.2112 52.7888 263.314 21.9819 14.7038 279.216 13.6422 7.14194 
45.05 47.2018 52.7982 263.306 21.9858 14.708 279.215 13.6431 7.14208 
45.06 47.1925 52.8075 263.298 21.9897 14.7121 279.214 13.6441 7.14222 
45.07 47.1832 52.8168 263.29 21.9936 14.7162 279.213 13.6451 7.14236 
45.08 47.1739 52.8261 263.282 21.9975 14.7204 279.211 13.646 7.1425 
45.09 47.1645 52.8355 263.274 22.0014 14.7245 279.21 13.647 7.14264 
45.1 47.1552 52.8448 263.266 22.0053 14.7286 279.209 13.648 7.14278 
45.11 47.1459 52.8541 263.258 22.0092 14.7328 279.208 13.649 7.14292 
45.12 47.1365 52.8635 263.25 22.0131 14.7369 279.207 13.6499 7.14307 
45.13 47.1272 52.8728 263.242 22.017 14.7411 279.206 13.6509 7.14321 
45.14 47.1179 52.8821 263.234 22.0209 14.7452 279.205 13.6519 7.14335 
45.15 47.1086 52.8914 263.226 22.0248 14.7494 279.204 13.6528 7.1435 
45.16 47.0992 52.9008 263.218 22.0287 14.7535 279.203 13.6538 7.14364 
45.17 47.0899 52.9101 263.21 22.0326 14.7577 279.201 13.6548 7.14379 
45.18 47.0806 52.9194 263.202 22.0365 14.7618 279.2 13.6558 7.14393 
45.19 47.0713 52.9287 263.194 22.0404 14.766 279.199 13.6567 7.14408 
45.2 47.0619 52.9381 263.186 22.0443 14.7701 279.198 13.6577 7.14422 
45.21 47.0526 52.9474 263.177 22.0482 14.7743 279.197 13.6587 7.14437 
45.22 47.0433 52.9567 263.169 22.0521 14.7784 279.196 13.6597 7.14452 
45.23 47.034 52.966 263.161 22.056 14.7826 279.195 13.6606 7.14467 
45.24 47.0247 52.9753 263.153 22.0599 14.7867 279.194 13.6616 7.14481 
45.25 47.0153 52.9847 263.145 22.0639 14.7909 279.192 13.6626 7.14496 
45.26 47.006 52.994 263.137 22.0678 14.7951 279.191 13.6636 7.14511 
45.27 46.9967 53.0033 263.129 22.0717 14.7992 279.19 13.6645 7.14526 
45.28 46.9874 53.0126 263.121 22.0756 14.8034 279.189 13.6655 7.14541 
45.29 46.9781 53.0219 263.113 22.0795 14.8076 279.188 13.6665 7.14556 
45.3 46.9687 53.0313 263.105 22.0834 14.8117 279.187 13.6675 7.14572 
45.31 46.9594 53.0406 263.097 22.0873 14.8159 279.186 13.6685 7.14587 
45.32 46.9501 53.0499 263.089 22.0912 14.8201 279.185 13.6694 7.14602 
45.33 46.9408 53.0592 263.081 22.0951 14.8242 279.183 13.6704 7.14618 
45.34 46.9315 53.0685 263.073 22.099 14.8284 279.182 13.6714 7.14633 
45.35 46.9222 53.0778 263.064 22.1029 14.8326 279.181 13.6724 7.14648 
45.36 46.9128 53.0872 263.056 22.1068 14.8368 279.18 13.6734 7.14664 
45.37 46.9035 53.0965 263.048 22.1107 14.841 279.179 13.6743 7.14679 
45.38 46.8942 53.1058 263.04 22.1147 14.8451 279.178 13.6753 7.14695 
45.39 46.8849 53.1151 263.032 22.1186 14.8493 279.177 13.6763 7.14711 
45.4 46.8756 53.1244 263.024 22.1225 14.8535 279.175 13.6773 7.14726 
45.41 46.8663 53.1337 263.016 22.1264 14.8577 279.174 13.6783 7.14742 
45.42 46.857 53.143 263.008 22.1303 14.8619 279.173 13.6792 7.14758 
45.43 46.8477 53.1523 263 22.1342 14.866 279.172 13.6802 7.14774 
45.44 46.8384 53.1616 262.992 22.1381 14.8702 279.171 13.6812 7.1479 
45.45 46.829 53.171 262.984 22.142 14.8744 279.17 13.6822 7.14806 
45.46 46.8197 53.1803 262.975 22.146 14.8786 279.169 13.6832 7.14822 
45.47 46.8104 53.1896 262.967 22.1499 14.8828 279.167 13.6842 7.14838 
45.48 46.8011 53.1989 262.959 22.1538 14.887 279.166 13.6851 7.14854 
45.49 46.7918 53.2082 262.951 22.1577 14.8912 279.165 13.6861 7.1487 
45.5 46.7825 53.2175 262.943 22.1616 14.8954 279.164 13.6871 7.14887 
45.51 46.7732 53.2268 262.935 22.1655 14.8996 279.163 13.6881 7.14903 
45.52 46.7639 53.2361 262.927 22.1695 14.9038 279.162 13.6891 7.14919 
45.53 46.7546 53.2454 262.919 22.1734 14.908 279.161 13.6901 7.14936 
45.54 46.7453 53.2547 262.911 22.1773 14.9122 279.159 13.6911 7.14952 
45.55 46.736 53.264 262.902 22.1812 14.9164 279.158 13.6921 7.14969 
45.56 46.7267 53.2733 262.894 22.1851 14.9206 279.157 13.693 7.14985 
45.57 46.7174 53.2826 262.886 22.1891 14.9248 279.156 13.694 7.15002 
45.58 46.7081 53.2919 262.878 22.193 14.929 279.155 13.695 7.15019 
45.59 46.6988 53.3012 262.87 22.1969 14.9332 279.154 13.696 7.15035 
45.6 46.6895 53.3105 262.862 22.2008 14.9374 279.152 13.697 7.15052 
45.61 46.6802 53.3198 262.854 22.2047 14.9417 279.151 13.698 7.15069 
45.62 46.6709 53.3291 262.845 22.2087 14.9459 279.15 13.699 7.15086 
45.63 46.6616 53.3384 262.837 22.2126 14.9501 279.149 13.7 7.15103 
45.64 46.6523 53.3477 262.829 22.2165 14.9543 279.148 13.701 7.1512 
45.65 46.643 53.357 262.821 22.2204 14.9585 279.147 13.7019 7.15137 
45.66 46.6337 53.3663 262.813 22.2243 14.9627 279.146 13.7029 7.15154 
45.67 46.6244 53.3756 262.805 22.2283 14.967 279.144 13.7039 7.15171 
45.68 46.6151 53.3849 262.797 22.2322 14.9712 279.143 13.7049 7.15189 
45.69 46.6058 53.3942 262.788 22.2361 14.9754 279.142 13.7059 7.15206 
45.7 46.5965 53.4035 262.78 22.24 14.9796 279.141 13.7069 7.15223 
45.71 46.5872 53.4128 262.772 22.244 14.9839 279.14 13.7079 7.15241 
45.72 46.5779 53.4221 262.764 22.2479 14.9881 279.139 13.7089 7.15258 
45.73 46.5686 53.4314 262.756 22.2518 14.9923 279.137 13.7099 7.15276 
45.74 46.5593 53.4407 262.748 22.2557 14.9965 279.136 13.7109 7.15293 
45.75 46.55 53.45 262.74 22.2597 15.0008 279.135 13.7119 7.15311 
45.76 46.5408 53.4592 262.731 22.2636 15.005 279.134 13.7129 7.15328 
45.77 46.5315 53.4685 262.723 22.2675 15.0092 279.133 13.7139 7.15346 
45.78 46.5222 53.4778 262.715 22.2715 15.0135 279.132 13.7149 7.15364 
45.79 46.5129 53.4871 262.707 22.2754 15.0177 279.13 13.7159 7.15382 
45.8 46.5036 53.4964 262.699 22.2793 15.022 279.129 13.7168 7.154 
45.81 46.4943 53.5057 262.691 22.2832 15.0262 279.128 13.7178 7.15418 
45.82 46.485 53.515 262.682 22.2872 15.0304 279.127 13.7188 7.15436 
45.83 46.4757 53.5243 262.674 22.2911 15.0347 279.126 13.7198 7.15454 
45.84 46.4664 53.5336 262.666 22.295 15.0389 279.124 13.7208 7.15472 
45.85 46.4572 53.5428 262.658 22.299 15.0432 279.123 13.7218 7.1549 
45.86 46.4479 53.5521 262.65 22.3029 15.0474 279.122 13.7228 7.15508 
45.87 46.4386 53.5614 262.642 22.3068 15.0517 279.121 13.7238 7.15527 
45.88 46.4293 53.5707 262.633 22.3108 15.0559 279.12 13.7248 7.15545 
45.89 46.42 53.58 262.625 22.3147 15.0602 279.119 13.7258 7.15563 
45.9 46.4107 53.5893 262.617 22.3186 15.0644 279.117 13.7268 7.15582 
45.91 46.4015 53.5985 262.609 22.3226 15.0687 279.116 13.7278 7.156 
45.92 46.3922 53.6078 262.601 22.3265 15.0729 279.115 13.7288 7.15619 
45.93 46.3829 53.6171 262.592 22.3304 15.0772 279.114 13.7298 7.15637 
45.94 46.3736 53.6264 262.584 22.3344 15.0815 279.113 13.7308 7.15656 
45.95 46.3643 53.6357 262.576 22.3383 15.0857 279.111 13.7318 7.15675 
45.96 46.3551 53.6449 262.568 22.3422 15.09 279.11 13.7328 7.15694 
45.97 46.3458 53.6542 262.56 22.3462 15.0942 279.109 13.7338 7.15712 
45.98 46.3365 53.6635 262.551 22.3501 15.0985 279.108 13.7348 7.15731 
45.99 46.3272 53.6728 262.543 22.354 15.1028 279.107 13.7358 7.1575 
46 46.3179 53.6821 262.535 22.358 15.107 279.105 13.7369 7.15769 
46.01 46.3087 53.6913 262.527 22.3619 15.1113 279.104 13.7379 7.15788 
46.02 46.2994 53.7006 262.519 22.3659 15.1156 279.103 13.7389 7.15807 
46.03 46.2901 53.7099 262.51 22.3698 15.1199 279.102 13.7399 7.15826 
46.04 46.2808 53.7192 262.502 22.3737 15.1241 279.101 13.7409 7.15846 
46.05 46.2716 53.7284 262.494 22.3777 15.1284 279.099 13.7419 7.15865 
46.06 46.2623 53.7377 262.486 22.3816 15.1327 279.098 13.7429 7.15884 
46.07 46.253 53.747 262.477 22.3856 15.137 279.097 13.7439 7.15904 
46.08 46.2437 53.7563 262.469 22.3895 15.1412 279.096 13.7449 7.15923 
46.09 46.2345 53.7655 262.461 22.3934 15.1455 279.095 13.7459 7.15943 
46.1 46.2252 53.7748 262.453 22.3974 15.1498 279.093 13.7469 7.15962 
46.11 46.2159 53.7841 262.445 22.4013 15.1541 279.092 13.7479 7.15982 
46.12 46.2067 53.7933 262.436 22.4053 15.1584 279.091 13.7489 7.16001 
46.13 46.1974 53.8026 262.428 22.4092 15.1627 279.09 13.7499 7.16021 
46.14 46.1881 53.8119 262.42 22.4132 15.1669 279.089 13.7509 7.16041 
46.15 46.1789 53.8211 262.412 22.4171 15.1712 279.087 13.7519 7.16061 
46.16 46.1696 53.8304 262.403 22.421 15.1755 279.086 13.753 7.16081 
46.17 46.1603 53.8397 262.395 22.425 15.1798 279.085 13.754 7.161 
46.18 46.1511 53.8489 262.387 22.4289 15.1841 279.084 13.755 7.1612 
46.19 46.1418 53.8582 262.379 22.4329 15.1884 279.083 13.756 7.16141 
46.2 46.1325 53.8675 262.37 22.4368 15.1927 279.081 13.757 7.16161 
46.21 46.1233 53.8767 262.362 22.4408 15.197 279.08 13.758 7.16181 
46.22 46.114 53.886 262.354 22.4447 15.2013 279.079 13.759 7.16201 
46.23 46.1047 53.8953 262.346 22.4487 15.2056 279.078 13.76 7.16221 
46.24 46.0955 53.9045 262.337 22.4526 15.2099 279.077 13.761 7.16242 
46.25 46.0862 53.9138 262.329 22.4566 15.2142 279.075 13.7621 7.16262 
46.26 46.0769 53.9231 262.321 22.4605 15.2185 279.074 13.7631 7.16282 
46.27 46.0677 53.9323 262.313 22.4645 15.2228 279.073 13.7641 7.16303 
46.28 46.0584 53.9416 262.304 22.4684 15.2271 279.072 13.7651 7.16323 
46.29 46.0492 53.9508 262.296 22.4724 15.2314 279.07 13.7661 7.16344 
46.3 46.0399 53.9601 262.288 22.4763 15.2357 279.069 13.7671 7.16365 
46.31 46.0306 53.9694 262.28 22.4803 15.2401 279.068 13.7681 7.16385 
46.32 46.0214 53.9786 262.271 22.4842 15.2444 279.067 13.7692 7.16406 
46.33 46.0121 53.9879 262.263 22.4882 15.2487 279.066 13.7702 7.16427 
46.34 46.0029 53.9971 262.255 22.4921 15.253 279.064 13.7712 7.16448 
46.35 45.9936 54.0064 262.247 22.4961 15.2573 279.063 13.7722 7.16469 
46.36 45.9844 54.0156 262.238 22.5 15.2616 279.062 13.7732 7.1649 
46.37 45.9751 54.0249 262.23 22.504 15.266 279.061 13.7742 7.16511 
46.38 45.9658 54.0342 262.222 22.5079 15.2703 279.059 13.7753 7.16532 
46.39 45.9566 54.0434 262.214 22.5119 15.2746 279.058 13.7763 7.16553 
46.4 45.9473 54.0527 262.205 22.5158 15.2789 279.057 13.7773 7.16574 
46.41 45.9381 54.0619 262.197 22.5198 15.2833 279.056 13.7783 7.16595 
46.42 45.9288 54.0712 262.189 22.5238 15.2876 279.054 13.7793 7.16617 
46.43 45.9196 54.0804 262.18 22.5277 15.2919 279.053 13.7804 7.16638 
46.44 45.9103 54.0897 262.172 22.5317 15.2962 279.052 13.7814 7.1666 
46.45 45.9011 54.0989 262.164 22.5356 15.3006 279.051 13.7824 7.16681 
46.46 45.8918 54.1082 262.156 22.5396 15.3049 279.05 13.7834 7.16703 
46.47 45.8826 54.1174 262.147 22.5435 15.3092 279.048 13.7844 7.16724 
46.48 45.8733 54.1267 262.139 22.5475 15.3136 279.047 13.7855 7.16746 
46.49 45.8641 54.1359 262.131 22.5515 15.3179 279.046 13.7865 7.16767 
46.5 45.8548 54.1452 262.122 22.5554 15.3223 279.045 13.7875 7.16789 
46.51 45.8456 54.1544 262.114 22.5594 15.3266 279.043 13.7885 7.16811 
46.52 45.8364 54.1636 262.106 22.5633 15.3309 279.042 13.7896 7.16833 
46.53 45.8271 54.1729 262.097 22.5673 15.3353 279.041 13.7906 7.16855 
46.54 45.8179 54.1821 262.089 22.5713 15.3396 279.04 13.7916 7.16877 
46.55 45.8086 54.1914 262.081 22.5752 15.344 279.038 13.7926 7.16899 
46.56 45.7994 54.2006 262.072 22.5792 15.3483 279.037 13.7937 7.16921 
46.57 45.7901 54.2099 262.064 22.5831 15.3527 279.036 13.7947 7.16943 
46.58 45.7809 54.2191 262.056 22.5871 15.357 279.035 13.7957 7.16965 
46.59 45.7716 54.2284 262.048 22.5911 15.3614 279.033 13.7967 7.16988 
46.6 45.7624 54.2376 262.039 22.595 15.3657 279.032 13.7978 7.1701 
46.61 45.7532 54.2468 262.031 22.599 15.3701 279.031 13.7988 7.17032 
46.62 45.7439 54.2561 262.023 22.603 15.3744 279.03 13.7998 7.17055 
46.63 45.7347 54.2653 262.014 22.6069 15.3788 279.028 13.8008 7.17077 
